"trump_vote","host_imm","unemp","male","college","white","home_owner","age","weight"
0,2.5,0,0,1,1,1,58,0.7402339
NA,5,0,0,0,0,0,18,1.047751
NA,10,0,0,0,1,1,73,0.1812389
NA,5,0,1,1,0,0,37,0.4709229
1,5,0,1,0,1,1,49,0.5136632
0,7.5,0,1,1,0,1,45,0.2089613
NA,2.5,0,1,1,0,0,33,0.8449881
1,10,0,1,0,1,1,54,1.444183
0,5,0,0,1,1,1,44,0.3092678
NA,5,0,0,1,0,0,45,0.01597041
1,5,0,0,1,1,0,38,0.8894115
NA,10,0,0,0,1,1,65,2.312558
NA,5,0,0,0,0,1,56,0.4630742
1,5,0,1,1,1,1,59,1.054359
NA,0,0,0,0,0,0,27,0.3577889
0,0,0,1,1,0,1,49,0.1434367
1,2.5,0,0,0,1,0,47,0.8443841
NA,2.5,0,1,0,0,0,36,1.285357
1,7.5,0,0,0,1,1,58,0.6511708
1,10,0,1,1,0,1,31,0.3654638
0,7.5,0,0,0,1,0,53,0.7901223
NA,2.5,0,0,1,1,0,29,0.1052277
0,2.5,0,0,0,0,1,34,0.2253976
NA,5,1,0,0,0,1,56,0.1343084
1,10,0,1,1,1,1,51,0.3468724
0,0,0,0,1,0,1,46,0.3648626
0,10,0,1,0,1,1,53,1.138669
0,2.5,0,0,1,1,1,59,0.963236
NA,10,0,1,0,1,0,52,1.334352
0,5,0,0,1,1,1,46,0.0002198692
NA,5,0,0,1,0,0,48,0.2044759
1,5,0,0,1,1,0,27,1.501915
0,0,0,0,1,1,1,50,0.626405
0,2.5,0,1,1,1,1,61,1.173334
NA,10,0,0,1,1,1,37,0.5226795
1,10,0,1,0,1,1,55,1.518446
0,5,0,0,1,0,0,31,0.4693399
NA,5,1,1,0,1,1,48,0.2252131
0,10,0,0,0,1,1,32,0.0631308
0,5,0,0,1,0,1,55,1.127432
NA,0,0,0,0,0,1,20,0.4215213
1,10,0,0,0,1,1,60,0.8985864
NA,2.5,0,0,0,1,1,47,0.9856858
NA,5,0,0,1,0,1,35,0.4263899
1,5,0,1,0,1,1,68,3.294927
1,10,0,0,0,1,1,31,0.5596478
0,2.5,0,0,1,1,1,68,0.2538843
0,5,0,1,1,0,1,47,0.3787968
0,0,0,0,1,0,0,36,0.6817994
NA,7.5,0,0,0,1,1,47,0.2191107
1,0,0,1,1,0,1,56,0.4026576
1,0,0,1,1,1,1,29,0.6791802
0,0,0,1,1,1,1,35,0.359176
0,0,0,0,0,0,0,54,1.014604
1,10,0,0,1,1,1,36,1.554715
0,0,0,1,0,0,0,51,0.1167933
NA,0,0,1,0,0,1,18,14.17756
1,10,1,1,1,0,0,24,0.4283715
NA,0,0,0,0,1,0,22,2.524325
0,0,0,0,1,0,0,30,0.7155647
1,2.5,0,0,1,0,0,40,0.5113772
0,5,0,0,1,0,1,39,0.2930662
0,0,0,0,1,0,0,22,0.1873462
1,5,0,1,1,0,1,43,0.5092488
NA,2.5,0,1,1,1,1,28,0.3749675
NA,2.5,0,1,0,1,1,36,0.3219359
0,2.5,0,0,0,0,1,55,0.3734068
1,2.5,0,0,0,1,1,44,1.690268
1,10,0,1,1,1,1,57,1.369322
NA,0,0,0,0,0,0,30,0.09538186
0,0,0,0,0,1,0,37,0.4924607
NA,5,0,0,0,1,1,73,0.6276537
1,5,0,0,1,1,0,51,0.3635204
NA,7.5,0,1,1,0,1,36,0.1028357
NA,5,0,1,0,1,0,27,4.746466
0,0,0,1,1,1,1,34,0.5030756
0,2.5,0,0,1,1,1,32,0.6625164
1,10,0,0,1,1,1,61,0.6390215
NA,10,0,1,1,0,1,58,0.3685726
NA,0,0,0,0,0,1,21,0.9915636
NA,10,1,1,0,0,0,40,9.869809
1,7.5,0,0,1,1,1,45,0.3541957
NA,2.5,1,0,0,0,0,53,0.3526196
1,5,0,0,1,0,1,37,0.4337931
NA,2.5,0,1,1,0,1,46,0.2991063
NA,7.5,0,0,1,1,1,47,0.8483543
0,7.5,0,1,1,1,1,44,0.516971
0,0,0,1,0,0,0,39,2.002953
1,5,0,0,1,1,0,69,0.8182797
1,7.5,0,1,1,1,1,60,0.4771361
1,10,0,0,1,1,1,62,0.6628515
0,10,0,1,0,1,1,58,0.8909886
1,10,0,0,0,1,1,46,0.8589493
0,0,0,1,1,1,1,35,0.4827349
0,2.5,0,0,1,1,1,58,1.236383
NA,7.5,0,1,0,1,0,57,5.355095
0,5,0,0,1,1,1,58,0.2126707
0,0,1,1,1,1,1,40,0.6458037
1,0,0,0,0,1,1,60,0.3630649
1,7.5,0,1,0,1,1,57,0.7544905
1,10,0,0,0,1,0,18,1.359222
NA,10,1,0,1,0,0,32,1.567475
0,7.5,0,0,1,1,1,41,0.258271
0,2.5,0,0,1,1,0,33,0.3521132
NA,10,1,0,0,1,1,50,0.134909
NA,10,0,1,1,1,0,29,2.004653
0,5,0,0,1,1,0,28,0.6861383
0,2.5,0,0,1,1,1,33,0.2526405
0,7.5,0,1,1,1,1,48,0.2962831
0,5,1,1,0,0,1,36,0.2919997
0,2.5,0,0,1,1,1,46,0.1355182
NA,5,1,0,0,0,0,22,1.050349
NA,10,0,0,1,1,1,52,0.421588
NA,5,0,1,1,1,1,43,0.2130827
NA,2.5,1,1,0,1,0,21,1.188566
NA,0,0,0,0,1,1,18,0.1801128
0,2.5,0,0,1,0,1,72,0.6004215
0,0,0,0,1,0,1,80,2.138133
1,5,0,0,0,1,1,65,1.459249
0,0,1,0,1,1,0,58,2.135667
1,10,0,1,0,1,1,62,0.6587328
0,5,0,0,1,1,1,54,0.5342025
0,0,0,0,1,0,0,37,0.1720087
NA,2.5,0,0,0,0,1,56,0.2937643
0,0,0,0,1,1,1,60,0.8089928
1,5,0,0,1,1,0,22,0.2108406
0,0,0,0,1,1,1,42,0.5139535
0,2.5,0,0,1,1,1,67,0.6335219
1,10,0,0,1,1,1,56,1.559386
0,5,0,0,1,1,0,48,0.8602232
1,10,0,0,0,1,1,67,0.5514908
0,2.5,0,1,0,1,1,68,0.2674674
1,10,0,1,0,0,1,48,2.036288
1,0,0,1,1,0,0,50,1.26213
1,10,0,1,1,1,1,47,1.190343
1,5,0,0,0,1,0,32,0.2600784
NA,5,0,0,1,1,1,39,0.8214578
1,7.5,0,0,1,1,1,32,1.008202
0,5,0,0,1,1,0,33,0.7965186
1,10,0,1,0,1,1,77,1.184019
0,2.5,0,1,0,1,0,71,1.391429
NA,2.5,0,1,1,0,1,48,0.5511129
0,0,0,0,1,1,0,26,1.63954
0,2.5,0,0,0,1,1,60,1.380821
1,10,0,0,1,1,1,55,0.4849815
0,2.5,0,0,0,1,1,49,1.135797
NA,5,0,0,0,1,0,56,0.7639931
1,10,1,0,1,1,0,61,0.951628
0,5,0,0,1,1,1,63,0.5520581
NA,0,0,0,1,1,0,57,0.04760267
0,2.5,1,0,1,1,1,46,1.236383
1,5,0,0,0,1,1,71,0.5198344
0,5,0,0,0,1,1,62,0.01946944
NA,2.5,0,1,0,1,0,21,0.4601262
1,10,0,1,0,1,1,50,1.851324
1,10,0,1,0,1,1,58,0.2000416
1,5,0,1,0,1,1,55,1.745148
1,7.5,0,1,0,1,1,63,1.907086
1,2.5,0,1,0,1,1,57,2.619753
1,5,0,0,0,1,1,35,0.6711313
0,2.5,0,1,0,1,1,21,1.739153
NA,2.5,0,1,0,1,0,28,0.4738713
1,10,0,1,1,1,0,18,5.988036
NA,2.5,0,1,1,1,1,19,1.013307
NA,2.5,0,1,1,1,0,24,1.275178
0,5,0,1,0,1,0,18,1.884181
NA,2.5,0,0,0,0,1,66,0.05566226
0,0,0,1,1,1,1,30,1.13607
0,0,0,0,0,1,1,70,1.115422
NA,7.5,0,0,0,1,0,77,0.09926812
1,10,0,1,1,1,1,56,0.2419387
0,0,0,1,1,1,0,52,0.4025212
1,2.5,0,1,1,1,0,53,0.04306523
0,5,0,1,0,1,1,63,1.003841
1,7.5,0,1,1,1,1,55,0.6093757
1,2.5,0,0,0,1,1,51,0.3400288
NA,10,1,1,0,1,0,38,0.4642895
1,10,0,0,0,1,1,62,0.3702771
0,2.5,0,0,1,0,1,40,0.3848634
0,7.5,0,0,0,1,1,44,0.3301718
0,2.5,0,0,0,1,1,44,0.5990787
0,7.5,0,0,0,0,1,62,0.1224813
NA,10,0,1,0,1,0,31,2.202123
NA,0,0,0,1,0,0,26,0.6285972
0,5,0,1,1,0,1,59,0.3533316
NA,7.5,0,1,1,1,0,34,0.100993
NA,2.5,0,0,0,0,1,24,0.5822585
1,10,0,1,0,0,1,51,0.8090912
NA,7.5,1,0,0,0,0,19,0.7056171
NA,0,0,1,0,1,0,19,3.368964
1,7.5,0,1,1,1,1,34,0.6831631
NA,2.5,0,0,0,0,0,50,0.3781191
NA,0,0,0,0,0,0,35,0.696331
0,2.5,0,0,1,1,0,29,0.4098726
NA,10,0,1,1,1,1,33,0.2560759
NA,7.5,0,1,0,1,1,57,1.74281
NA,7.5,0,1,0,1,1,50,0.1890673
NA,5,0,1,1,1,0,29,0.1274278
0,0,0,0,1,1,1,33,0.674129
NA,10,0,1,0,1,1,25,1.06594
NA,0,0,1,1,0,0,26,0.1529911
NA,5,0,1,1,1,0,26,1.108629
1,10,0,1,1,1,1,61,0.0002524484
NA,5,0,0,1,0,1,56,0.3790602
1,0,0,1,0,0,1,42,1.898322
0,5,0,0,0,1,0,20,0.5918223
0,2.5,0,0,1,0,1,30,0.3248791
NA,2.5,0,0,0,0,1,30,0.4604671
0,2.5,0,0,1,0,0,20,1.523071
NA,2.5,0,1,0,1,1,49,0.2455999
0,0,0,0,0,0,0,47,0.221075
0,5,0,1,1,1,1,35,1.183334
0,5,0,0,0,1,0,53,0.4978043
0,2.5,1,0,0,0,1,28,0.3159513
1,10,1,1,1,0,0,34,0.6105684
0,2.5,0,0,1,0,1,43,0.2156122
0,2.5,0,0,1,1,0,28,0.2815041
NA,0,0,0,0,0,0,35,0.5001104
NA,5,0,0,1,0,0,25,0.8428505
0,2.5,0,0,1,0,0,32,0.6663227
NA,10,0,1,0,1,1,18,1.051908
0,7.5,0,0,1,0,1,28,0.213707
NA,2.5,0,1,0,1,0,28,0.7224758
NA,5,0,1,1,0,0,42,1.826362
0,5,0,1,1,1,1,62,1.28098
0,5,0,0,1,0,1,57,1.181808
NA,0,0,1,1,1,0,32,0.437079
NA,7.5,0,0,0,0,0,49,0.2025304
NA,0,0,0,1,0,0,33,1.467236
NA,0,0,0,0,0,0,27,0.7544872
NA,0,0,0,1,0,0,27,0.08022255
1,10,0,1,1,1,0,43,0.6423195
0,7.5,0,1,0,1,1,56,0.06156435
1,7.5,0,0,0,1,0,35,1.679516
0,2.5,0,0,1,0,1,30,0.4301006
1,10,1,0,0,1,1,56,0.9576203
0,5,0,0,1,1,0,65,0.3723483
0,2.5,0,0,1,1,0,67,1.146074
0,5,0,0,1,0,0,33,0.0925482
0,10,0,0,1,0,0,31,0.5392218
NA,0,0,0,0,0,1,49,0.8190933
NA,2.5,0,0,0,0,1,51,0.2810792
1,5,0,0,1,0,0,29,0.1661327
NA,0,0,0,0,0,1,77,0.3739355
NA,2.5,0,0,0,0,1,26,0.2052085
0,10,0,1,1,1,1,33,0.4492137
0,5,0,0,0,0,0,33,0.6398522
0,0,0,0,0,0,0,29,0.2364853
NA,2.5,1,0,0,0,1,21,0.8136535
0,0,0,0,1,1,0,30,0.5447767
0,5,0,1,1,1,0,27,0.5440274
NA,2.5,0,0,1,0,1,64,0.3220425
NA,2.5,0,1,0,1,0,21,1.149237
NA,7.5,0,1,0,1,0,20,0.7406477
NA,5,0,0,0,0,0,47,0.3975094
0,2.5,0,0,1,1,0,45,0.3278474
NA,0,0,0,0,0,0,71,0.1236189
0,2.5,0,0,0,1,0,40,0.5584615
0,0,0,1,0,1,1,30,0.619514
NA,10,0,1,0,0,0,49,0.244547
0,0,0,0,0,1,1,66,0.1859933
NA,2.5,0,0,0,1,0,28,1.025144
0,0,0,0,1,0,1,33,0.330034
0,10,0,1,0,1,1,26,2.509804
1,5,0,0,0,1,1,47,1.805592
0,2.5,0,0,1,0,1,39,1.481801
NA,7.5,0,0,1,0,1,67,0.04289996
0,5,0,1,0,0,1,25,0.8470587
0,10,0,0,0,0,1,26,2.545947
1,10,0,1,0,1,1,66,1.037718
1,10,0,1,0,1,1,52,1.185416
NA,7.5,0,0,0,1,0,19,1.106258
1,7.5,0,0,1,1,1,28,0.7194423
0,5,1,0,0,0,1,38,0.3338146
NA,0,0,0,1,0,1,23,0.1160682
0,5,0,0,1,0,0,29,0.3013709
NA,0,0,0,0,0,0,28,1.02388
NA,0,1,0,0,1,0,18,0.2363244
NA,5,0,0,1,1,0,27,2.200871
NA,0,0,0,0,1,1,18,2.966599
1,10,0,1,1,1,0,35,0.6494883
NA,0,0,0,1,1,0,25,0.2495021
NA,0,0,0,1,1,1,30,2.99967
NA,7.5,0,1,1,1,1,29,0.149482
NA,5,0,1,0,0,1,18,0.928898
0,0,0,0,0,1,0,21,3.066698
1,7.5,0,1,0,1,1,55,0.4245675
0,7.5,0,1,1,0,0,29,1.792322
0,2.5,0,1,1,0,1,43,0.9088663
NA,7.5,0,0,0,0,0,35,0.5699838
0,0,0,0,0,0,0,42,2.606426
0,7.5,0,0,1,0,1,21,3.601623
NA,0,0,0,0,0,0,26,0.564368
0,0,0,1,0,0,1,34,1.327266
0,5,0,0,1,0,0,28,0.2880931
NA,2.5,0,1,0,1,0,36,0.4920677
NA,7.5,0,1,0,1,0,65,0.9688197
NA,2.5,0,0,0,1,0,24,3.687363
NA,0,1,1,0,1,1,27,0.6694215
NA,7.5,0,0,1,0,1,59,0.104033
NA,2.5,0,0,0,0,0,21,1.733802
0,0,0,0,0,0,0,25,0.1199226
NA,5,0,1,1,0,1,45,0.1498789
NA,2.5,0,0,0,0,0,27,0.7464728
1,5,0,0,1,1,0,35,1.393858
0,0,1,0,1,0,0,25,0.3012898
NA,7.5,0,1,1,1,1,30,0.2244856
NA,10,0,1,0,1,0,34,0.7417018
1,10,0,1,0,1,1,66,0.8475657
0,7.5,0,0,1,0,1,34,0.5129999
NA,10,0,1,0,1,0,38,1.159727
NA,5,0,0,0,0,1,28,0.2796142
1,7.5,0,0,0,1,1,38,0.9137121
NA,7.5,0,1,1,1,1,23,0.3962704
NA,5,0,0,0,1,1,30,0.9545777
0,2.5,0,1,0,0,0,41,1.981648
NA,0,0,0,0,0,1,23,0.5753
NA,7.5,0,0,0,1,0,43,0.7682297
NA,7.5,0,0,0,0,1,34,1.400725
1,10,0,0,1,1,0,29,0.9908311
NA,2.5,0,0,1,0,0,19,0.4300512
NA,7.5,0,1,1,1,1,28,0.1463972
NA,7.5,0,0,0,1,0,20,0.2677554
1,2.5,0,1,0,0,0,24,1.463308
NA,10,0,1,0,1,1,36,1.734652
1,10,0,1,1,1,1,34,0.260513
0,5,0,0,0,0,0,56,0.4572805
0,5,0,0,1,0,1,27,1.325143
1,5,0,0,1,0,1,35,1.145532
0,10,0,0,1,1,1,56,0.3816885
0,0,0,0,0,0,0,21,2.070044
NA,10,0,1,0,0,1,23,0.4308317
NA,7.5,0,1,0,1,0,64,0.6142333
0,5,0,0,1,1,0,28,0.871472
0,2.5,0,1,1,0,0,38,0.3255685
1,5,0,0,1,1,1,48,0.8438185
NA,0,0,1,1,0,0,26,0.3478603
NA,7.5,0,0,0,1,1,63,2.666706
NA,10,0,1,0,1,0,29,0.9977811
NA,2.5,0,1,1,1,1,29,0.2844036
NA,2.5,0,0,0,0,0,48,11.6597
1,7.5,1,0,0,1,1,38,0.2674877
1,10,0,0,1,0,1,58,0.8843878
NA,7.5,0,0,1,0,1,38,0.1368126
0,5,0,0,0,0,1,26,1.712964
NA,5,0,1,0,1,0,30,0.4550102
NA,5,0,1,0,1,1,20,0.426088
0,2.5,0,1,1,0,1,35,1.224176
1,10,0,0,1,0,1,44,0.03595217
NA,2.5,0,1,0,1,1,55,0.5766898
0,0,0,1,0,1,1,56,0.563189
1,10,0,1,0,1,1,63,0.3433729
0,0,0,0,1,0,1,21,0.8814924
0,2.5,0,0,0,1,0,19,0.3708519
NA,0,0,0,1,0,0,28,0.159799
NA,5,0,1,0,1,1,26,2.075707
0,2.5,0,1,1,1,1,60,0.5113864
0,0,0,0,0,1,0,20,0.7884065
0,10,1,0,0,0,0,45,8.039594
0,2.5,0,0,1,1,1,29,0.3548463
0,0,0,0,1,1,1,26,1.524932
1,7.5,0,0,0,1,1,57,1.501586
1,10,0,0,0,1,1,47,1.734486
NA,0,0,1,0,1,0,41,0.4253993
1,7.5,0,0,1,1,1,49,1.320844
1,7.5,0,0,1,1,1,56,0.5125937
0,2.5,0,0,1,1,1,58,0.8549936
0,7.5,0,0,1,0,0,58,0.1545819
0,10,0,0,1,0,0,57,1.200017
1,10,0,1,0,1,1,46,0.8989141
0,0,0,1,0,1,0,45,2.85816
NA,2.5,0,0,0,1,0,22,1.237287
1,5,0,1,0,1,0,30,0.3228637
0,2.5,0,1,0,1,0,21,0.632195
0,5,0,1,0,1,0,23,1.781873
1,7.5,0,1,1,1,1,39,1.121983
0,0,0,1,1,1,0,37,0.6528361
0,7.5,0,0,1,1,1,33,0.5064963
1,10,0,0,0,1,1,68,1.392245
1,5,0,0,0,1,1,88,1.058174
0,2.5,0,1,0,1,0,54,0.4025212
NA,10,0,1,0,1,1,45,0.0992647
1,7.5,0,1,0,1,0,46,0.8127213
0,5,0,1,0,1,0,54,1.114183
0,2.5,1,1,1,1,0,61,0.4520231
1,7.5,0,1,1,0,1,37,0.2762016
NA,2.5,0,0,0,0,0,46,14.53772
1,5,0,0,0,1,1,18,0.2270457
1,10,0,0,0,1,1,63,1.198323
NA,7.5,0,0,0,1,0,35,0.1976967
1,2.5,0,0,0,1,1,36,0.6867626
0,0,0,0,1,0,0,23,0.5562964
0,5,0,0,0,0,0,60,0.3989022
0,0,0,0,0,0,1,50,1.788158
NA,0,0,0,0,0,1,28,0.2874849
NA,7.5,0,0,0,1,0,28,0.5402505
NA,0,0,0,0,0,0,27,0.5328851
0,0,0,0,1,1,1,35,0.5231565
NA,2.5,1,0,0,1,0,36,1.812556
0,0,0,0,0,1,1,73,1.251492
0,2.5,0,0,0,0,0,59,1.265005
NA,7.5,0,0,0,0,0,55,1.425301
0,10,0,0,0,0,0,54,1.560303
NA,2.5,0,0,0,1,0,26,0.7864019
NA,5,0,0,1,0,0,23,0.09918103
NA,10,1,1,0,1,0,61,0.4542828
0,0,0,0,1,1,0,24,0.2388404
NA,7.5,0,1,0,1,0,36,0.7343739
0,2.5,0,1,0,1,1,67,0.3639917
NA,5,0,0,0,1,0,25,0.1747766
NA,5,0,1,0,1,1,25,0.7603132
NA,2.5,0,0,0,0,1,30,0.1819496
0,5,0,0,1,0,1,37,0.7486727
NA,0,0,0,1,0,0,31,1.907948
NA,5,0,1,1,1,1,28,0.2632441
NA,0,0,1,0,0,0,34,0.5548094
NA,0,0,0,1,1,0,31,0.06487303
0,0,0,0,1,0,1,31,0.6089356
NA,0,0,0,1,0,0,47,0.7023488
NA,0,0,1,0,1,1,45,1.015167
NA,10,1,1,0,1,0,21,2.011133
0,2.5,0,0,1,1,0,30,0.4812441
0,2.5,0,0,0,0,1,48,0.4315735
NA,7.5,0,1,1,1,0,20,1.276958
NA,5,0,0,1,0,1,36,1.266828
NA,7.5,0,0,0,0,0,46,1.015442
NA,2.5,0,0,0,1,0,80,1.661539
1,7.5,0,0,1,0,0,31,1.409516
0,0,0,1,1,0,0,29,0.2500368
NA,0,0,0,0,1,1,23,1.719442
0,0,0,0,1,0,1,34,0.3023022
NA,7.5,0,0,0,1,1,21,0.4079459
NA,2.5,0,0,1,0,0,35,0.3910066
NA,7.5,0,1,1,1,1,34,0.2349994
1,10,0,0,0,1,1,33,0.5870927
NA,2.5,1,0,0,1,0,21,0.633659
NA,5,0,0,0,1,1,64,1.207196
0,2.5,0,1,0,1,1,21,1.748759
0,10,0,1,1,0,1,42,0.6599221
0,7.5,0,0,0,0,1,47,0.9574404
0,5,0,0,0,0,1,31,0.8238124
0,2.5,0,1,0,1,1,26,1.949491
NA,5,0,0,0,1,1,23,0.3656741
NA,7.5,0,0,0,1,0,30,0.9787853
NA,2.5,0,0,0,1,1,27,0.2405288
NA,7.5,0,0,1,0,1,23,1.020814
0,7.5,1,0,0,1,1,28,0.7386401
0,2.5,0,1,1,0,1,20,0.06336275
0,2.5,0,0,0,0,0,34,0.6156169
0,0,0,0,0,1,0,29,0.2015525
1,10,0,0,0,1,0,38,0.4735941
0,0,0,1,1,0,0,28,0.2074364
1,10,0,1,0,1,0,45,1.382429
NA,2.5,0,1,0,1,0,19,3.186881
0,10,0,0,0,0,1,73,0.5179366
NA,5,0,1,0,1,0,28,4.674854
NA,0,0,0,0,1,1,28,0.2881883
1,10,0,0,0,1,1,51,0.5944895
NA,2.5,0,0,0,1,1,34,2.806129
0,0,0,0,1,1,0,33,0.1546632
0,2.5,0,0,0,1,0,63,0.2001203
NA,0,0,0,0,0,1,28,9.819986
1,10,0,0,0,0,0,45,1.974697
0,0,0,1,0,1,1,61,0.5117609
NA,2.5,0,1,1,0,0,30,0.1455297
1,2.5,0,0,0,0,0,28,1.615742
NA,2.5,0,0,0,0,0,23,2.287634
1,5,0,1,0,1,1,73,0.6998392
1,7.5,0,1,1,0,1,54,0.2847371
0,5,0,1,1,0,1,37,0.6029751
0,7.5,0,0,1,0,1,32,0.7941466
0,0,0,0,1,1,0,28,0.3883965
NA,2.5,0,1,1,0,0,23,0.3202856
1,10,0,0,1,1,1,32,0.8261163
1,7.5,0,1,0,1,1,52,2.930295
NA,2.5,0,1,0,1,1,36,1.445944
1,10,0,0,1,1,1,34,1.630963
0,0,0,0,1,0,0,28,0.5814564
NA,10,0,0,0,1,0,59,1.560293
0,10,0,0,1,0,0,27,0.432298
NA,0,0,1,1,0,0,33,0.1162824
0,0,0,0,0,1,1,34,0.3117279
NA,5,0,1,0,1,1,35,0.8672348
1,10,0,0,1,1,0,35,0.665645
0,2.5,0,0,0,1,0,55,0.3891973
NA,7.5,0,0,0,0,1,49,0.0220617
0,2.5,0,0,0,0,0,27,0.6532516
NA,10,0,0,1,0,1,38,3.170427
NA,0,0,1,1,1,0,28,0.3868431
NA,0,0,1,0,0,0,20,0.471989
0,2.5,0,0,0,0,0,48,0.2448995
NA,0,1,0,0,1,1,54,1.925413
0,10,0,0,1,1,0,32,0.9727869
0,7.5,0,0,1,0,1,33,0.1640976
NA,0,0,1,0,0,0,30,0.1911802
0,2.5,0,1,0,0,0,31,1.734476
NA,10,0,1,0,1,1,35,0.9865391
NA,10,1,0,0,1,1,57,1.074097
NA,10,0,1,0,1,0,69,0.3208559
1,10,0,1,0,1,0,28,1.444419
0,10,0,0,0,0,1,48,1.014563
0,7.5,1,0,0,1,1,55,0.7148548
0,0,0,0,0,0,0,23,0.7539953
NA,0,0,0,1,0,0,37,0.7803933
NA,0,0,0,0,0,0,27,0.9488094
1,2.5,0,0,0,0,1,63,0.9483565
NA,2.5,0,1,0,0,0,33,2.537103
NA,0,0,1,1,0,0,80,0.1971231
NA,2.5,0,0,0,0,0,35,0.1581765
0,2.5,0,0,0,1,0,28,0.5355702
0,5,0,0,0,1,1,76,1.055322
NA,2.5,0,0,0,0,0,34,0.4304376
NA,2.5,0,1,0,1,1,48,0.2294603
0,2.5,0,0,1,1,0,28,0.4389436
NA,2.5,0,0,0,1,1,27,0.1550653
0,10,0,1,0,0,1,66,2.644237
0,2.5,0,0,1,0,0,22,0.5338352
0,2.5,0,0,0,0,0,26,2.518891
NA,0,1,0,0,0,0,20,1.699011
NA,2.5,0,0,0,1,1,19,5.092628
0,7.5,0,0,0,1,0,63,1.122099
NA,5,0,1,0,0,0,29,0.1658243
1,10,0,0,0,0,1,51,1.322487
0,2.5,0,1,1,1,1,35,1.615471
NA,2.5,0,1,0,1,1,79,0.1685242
0,0,0,0,1,1,0,31,0.2979918
NA,2.5,0,0,0,0,0,24,2.230982
NA,7.5,0,0,0,1,0,26,0.5201352
0,2.5,0,0,1,1,0,27,0.3771712
1,5,0,0,1,0,1,32,0.6140318
NA,10,0,1,0,1,1,35,0.8923164
NA,2.5,0,0,1,1,1,32,0.3589171
0,2.5,0,0,1,1,1,31,0.4025649
0,0,0,0,1,0,0,46,0.5263781
1,7.5,0,1,0,1,1,36,2.160465
0,0,0,1,1,0,1,32,0.1180035
1,10,0,0,0,1,1,39,1.824391
0,2.5,0,0,0,0,0,55,0.2554054
NA,2.5,0,1,1,1,0,29,0.1531713
1,7.5,0,0,1,1,1,31,0.6110992
NA,5,0,1,0,0,1,41,0.2813067
0,0,0,0,1,0,0,29,0.5562964
0,0,0,1,1,1,1,39,0.8680892
1,0,0,1,0,0,1,21,0.5160358
1,5,0,0,0,1,1,81,0.9955538
0,0,0,1,1,1,1,45,0.7375793
0,0,0,0,0,1,1,54,0.6363756
0,0,0,0,1,0,1,37,0.619268
1,5,0,1,1,1,1,46,0.9536448
0,7.5,0,1,0,1,1,34,2.588125
1,5,0,1,1,1,1,48,1.384737
NA,10,0,0,0,1,0,20,0.8350994
0,5,0,0,0,1,1,53,0.4439121
0,10,0,0,1,0,1,32,0.295354
1,7.5,0,1,0,1,1,80,0.8095153
0,7.5,1,0,0,1,1,52,0.6701935
0,7.5,0,1,1,0,1,28,0.160564
NA,2.5,0,1,1,0,1,27,0.3727575
0,2.5,0,0,1,1,1,28,0.5420827
0,2.5,0,0,0,1,0,20,0.2040884
NA,2.5,0,0,1,0,1,24,0.8046222
0,2.5,0,0,1,1,1,39,0.649604
NA,10,1,0,0,0,1,44,0.1378877
NA,2.5,0,0,1,0,0,29,1.440809
1,2.5,0,0,1,1,1,26,1.124981
1,10,0,0,1,1,1,54,0.957359
0,0,0,0,1,1,1,57,1.088899
NA,2.5,0,0,0,0,0,26,0.9106959
1,7.5,0,1,0,1,1,58,1.278997
0,2.5,0,0,1,1,1,26,1.585205
0,2.5,0,0,0,0,0,37,0.5158971
0,5,0,0,1,0,1,41,0.6389224
1,5,0,1,1,0,1,24,1.039856
1,10,0,1,1,0,1,43,0.7242064
0,0,0,1,1,1,1,35,0.1787651
0,2.5,0,1,1,1,0,32,1.250258
0,7.5,0,1,0,0,0,37,2.080598
NA,2.5,0,1,0,0,1,38,0.3802258
NA,5,0,0,0,1,1,77,2.1178
0,5,0,0,0,1,1,69,1.090132
1,7.5,0,1,0,1,1,60,1.274884
NA,5,0,1,1,1,1,27,0.2899518
NA,2.5,0,0,0,0,1,24,1.514814
1,7.5,0,0,0,0,1,51,1.214571
1,7.5,0,0,0,1,0,53,1.706781
1,10,0,1,1,1,0,34,0.6750853
1,10,0,0,0,1,1,54,1.146081
0,0,0,0,0,1,1,31,1.436455
NA,0,0,1,0,0,0,32,7.237633
0,0,0,1,1,1,1,29,0.324497
0,5,0,0,1,0,0,41,0.9569395
1,7.5,1,0,0,1,0,33,1.064163
NA,2.5,0,1,0,1,0,26,5.348833
NA,5,0,0,0,0,1,38,0.2761943
NA,7.5,0,0,0,0,0,40,0.05770601
0,5,0,1,1,0,1,36,0.9569117
NA,10,0,0,0,1,1,33,0.1303704
1,10,0,1,1,1,0,37,0.8776397
0,0,0,1,1,1,1,41,0.3961924
0,2.5,0,1,0,0,0,50,0.6861741
0,2.5,0,0,0,1,1,88,1.698787
NA,10,0,0,0,1,1,39,1.424894
1,7.5,0,1,1,0,1,51,1.188564
NA,5,0,0,1,0,1,45,0.1449119
NA,7.5,0,1,0,1,0,56,0.6841463
NA,2.5,0,0,0,1,0,31,0.3040092
NA,5,0,1,1,0,0,22,0.06845943
NA,7.5,1,1,0,1,1,19,7.239496
0,0,0,1,1,1,0,30,0.5072193
NA,5,0,1,0,0,0,26,1.378165
0,2.5,1,0,0,1,0,31,0.1982483
